,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT
,open,high,low,close,volume
timestamps,,,,,
2023-10-12 13:00:00,1549.71,1551.86,1548.83,1551.21,2312.9658
2023-10-12 13:15:00,1551.2,1553.23,1546.8,1548.01,2346.2983
2023-10-12 13:30:00,1548.01,1548.96,1542.36,1543.77,3360.6148
2023-10-12 13:45:00,1543.76,1547.49,1541.49,1547.07,2329.3158
2023-10-12 14:00:00,1547.07,1549.72,1545.04,1547.84,2302.9432
2023-10-12 14:15:00,1547.84,1548.1,1543.59,1544.82,2177.3316
2023-10-12 14:30:00,1544.83,1546.83,1539.0,1541.4,8262.9503
2023-10-12 14:45:00,1541.4,1545.36,1540.8,1544.42,2154.6756
2023-10-12 15:00:00,1544.42,1546.46,1542.84,1546.01,1764.9944
2023-10-12 15:15:00,1546.01,1547.07,1540.57,1540.77,2084.5243
2023-10-12 15:30:00,1540.77,1543.14,1539.52,1542.55,2529.4883
2023-10-12 15:45:00,1542.55,1545.69,1540.41,1541.67,2170.6054
2023-10-12 16:00:00,1541.66,1544.55,1540.48,1543.07,1642.5864
2023-10-12 16:15:00,1543.07,1545.19,1521.0,1536.88,20187.2082
2023-10-12 16:30:00,1536.88,1542.78,1533.78,1535.72,8041.322
2023-10-12 16:45:00,1535.73,1537.13,1527.27,1528.93,6192.5213
2023-10-12 17:00:00,1528.94,1530.82,1521.98,1527.22,8299.2403
2023-10-12 17:15:00,1527.22,1531.11,1524.14,1525.96,3271.4187
2023-10-12 17:30:00,1525.96,1529.54,1523.0,1527.62,3778.6355
2023-10-12 17:45:00,1527.62,1531.39,1527.13,1530.41,3017.0064
2023-10-12 18:00:00,1530.41,1531.16,1526.66,1529.26,1585.7843
2023-10-12 18:15:00,1529.26,1533.44,1526.98,1533.43,2038.1196
2023-10-12 18:30:00,1533.44,1535.33,1532.9,1534.39,1191.735
2023-10-12 18:45:00,1534.38,1534.68,1530.1,1530.67,1691.3456
2023-10-12 19:00:00,1530.68,1531.32,1527.21,1530.69,1272.5552
2023-10-12 19:15:00,1530.69,1531.88,1528.6,1530.73,928.6227
2023-10-12 19:30:00,1530.73,1534.76,1530.35,1533.43,1701.5864
2023-10-12 19:45:00,1533.42,1534.38,1531.31,1531.51,1432.7601
2023-10-12 20:00:00,1531.52,1533.38,1530.61,1533.17,1037.2714
2023-10-12 20:15:00,1533.18,1533.72,1531.46,1531.99,757.6731
2023-10-12 20:30:00,1531.99,1536.0,1531.98,1534.08,4550.6041
2023-10-12 20:45:00,1534.09,1536.57,1533.75,1536.56,1715.9606
2023-10-12 21:00:00,1536.57,1536.91,1533.85,1535.04,922.2476
2023-10-12 21:15:00,1535.04,1535.87,1534.24,1535.87,1287.5059
2023-10-12 21:30:00,1535.86,1538.59,1534.52,1536.81,1240.7597
2023-10-12 21:45:00,1536.81,1538.12,1535.31,1537.7,935.7115
2023-10-12 22:00:00,1537.69,1540.42,1536.8,1539.85,1153.216
2023-10-12 22:15:00,1539.86,1539.86,1536.33,1538.39,1285.5552
2023-10-12 22:30:00,1538.39,1538.46,1536.9,1537.68,803.2054
2023-10-12 22:45:00,1537.68,1539.99,1537.49,1539.92,1116.9891
2023-10-12 23:00:00,1539.93,1540.14,1537.77,1537.97,813.0339
2023-10-12 23:15:00,1537.97,1538.87,1535.4,1537.94,2069.4582
2023-10-12 23:30:00,1537.95,1539.85,1537.94,1538.63,838.3623
2023-10-12 23:45:00,1538.63,1540.18,1537.08,1539.61,1851.3656
2023-10-13 00:00:00,1539.61,1541.89,1538.37,1541.6,2373.1102
2023-10-13 00:15:00,1541.6,1544.64,1541.59,1544.41,4375.7875
2023-10-13 00:30:00,1544.4,1546.47,1542.85,1543.93,1575.6708
2023-10-13 00:45:00,1543.92,1544.94,1542.98,1544.59,556.3256
2023-10-13 01:00:00,1544.59,1547.58,1543.65,1544.45,1738.1465
2023-10-13 01:15:00,1544.46,1544.46,1542.0,1542.58,802.4501
2023-10-13 01:30:00,1542.59,1543.98,1542.13,1543.49,705.2376
2023-10-13 01:45:00,1543.49,1544.76,1542.83,1543.0,1274.1944
2023-10-13 02:00:00,1543.0,1544.79,1542.99,1543.15,722.0869
2023-10-13 02:15:00,1543.16,1543.93,1542.7,1542.71,626.8714
2023-10-13 02:30:00,1542.71,1542.78,1540.93,1541.69,1361.2133
2023-10-13 02:45:00,1541.68,1543.19,1541.25,1542.73,961.7048
2023-10-13 03:00:00,1542.72,1543.2,1541.82,1543.0,954.9162
2023-10-13 03:15:00,1543.0,1543.01,1540.91,1540.99,1505.6467
2023-10-13 03:30:00,1540.98,1541.39,1538.23,1538.94,1785.0556
2023-10-13 03:45:00,1538.93,1539.18,1538.12,1539.1,764.5666
2023-10-13 04:00:00,1539.1,1540.26,1538.63,1539.76,954.3389
2023-10-13 04:15:00,1539.76,1541.84,1539.75,1540.58,707.5987
2023-10-13 04:30:00,1540.59,1541.27,1539.54,1540.15,654.4114
2023-10-13 04:45:00,1540.15,1542.14,1539.75,1542.14,1272.7054
2023-10-13 05:00:00,1542.13,1543.9,1541.9,1543.57,1676.8281
2023-10-13 05:15:00,1543.57,1545.0,1542.15,1542.23,869.3877
2023-10-13 05:30:00,1542.23,1542.29,1540.0,1540.93,3280.1434
2023-10-13 05:45:00,1540.94,1541.95,1540.41,1541.25,1923.924
2023-10-13 06:00:00,1541.26,1541.65,1539.6,1540.52,1035.7828
2023-10-13 06:15:00,1540.52,1540.83,1539.66,1539.66,673.6359
2023-10-13 06:30:00,1539.67,1542.14,1539.6,1541.41,1258.9628
2023-10-13 06:45:00,1541.4,1542.2,1539.71,1540.2,1092.7498
2023-10-13 07:00:00,1540.2,1545.45,1540.19,1545.43,1214.8305
2023-10-13 07:15:00,1545.42,1549.85,1544.89,1547.78,4760.6283
2023-10-13 07:30:00,1547.78,1554.79,1547.78,1549.54,6555.491
2023-10-13 07:45:00,1549.53,1550.1,1546.87,1549.55,2521.5292
2023-10-13 08:00:00,1549.55,1552.28,1549.54,1550.45,2006.5731
2023-10-13 08:15:00,1550.45,1552.39,1549.26,1550.08,1279.3785
2023-10-13 08:30:00,1550.09,1550.73,1548.22,1548.44,1612.3066
2023-10-13 08:45:00,1548.44,1549.08,1546.99,1547.72,929.6117
2023-10-13 09:00:00,1547.72,1549.93,1547.53,1549.63,1343.1582
2023-10-13 09:15:00,1549.63,1550.42,1549.34,1549.34,983.8079
2023-10-13 09:30:00,1549.35,1549.72,1546.66,1547.17,903.5451
2023-10-13 09:45:00,1547.18,1547.18,1543.02,1543.89,2398.8274
2023-10-13 10:00:00,1543.89,1545.2,1543.34,1544.68,1334.9715
2023-10-13 10:15:00,1544.69,1545.93,1544.58,1544.99,814.4863
2023-10-13 10:30:00,1545.0,1545.89,1544.58,1544.65,1065.4331
2023-10-13 10:45:00,1544.64,1546.06,1544.64,1545.16,1114.2557
2023-10-13 11:00:00,1545.17,1547.25,1544.98,1547.24,1070.1094
2023-10-13 11:15:00,1547.24,1547.87,1544.77,1547.77,1379.3947
2023-10-13 11:30:00,1547.76,1548.73,1547.37,1547.72,1077.219
2023-10-13 11:45:00,1547.73,1547.73,1546.08,1546.52,982.8947
2023-10-13 12:00:00,1546.52,1548.38,1542.2,1548.25,4308.8742
2023-10-13 12:15:00,1548.25,1549.98,1547.41,1548.46,1668.3208
2023-10-13 12:30:00,1548.47,1553.04,1548.46,1550.42,3049.858
2023-10-13 12:45:00,1550.42,1553.49,1548.98,1553.37,2213.8842
2023-10-13 13:00:00,1553.37,1553.87,1549.61,1551.15,2766.9745
2023-10-13 13:15:00,1551.14,1552.1,1549.33,1551.28,2294.0435
2023-10-13 13:30:00,1551.28,1552.44,1548.23,1548.95,1341.3131
2023-10-13 13:45:00,1548.95,1550.23,1547.61,1549.34,1026.9408
2023-10-13 14:00:00,1549.34,1549.44,1546.68,1547.3,1677.7353
2023-10-13 14:15:00,1547.29,1547.78,1545.0,1545.34,1388.014
2023-10-13 14:30:00,1545.33,1546.31,1544.86,1545.62,965.4325
2023-10-13 14:45:00,1545.61,1546.2,1540.95,1541.74,2221.9648
2023-10-13 15:00:00,1541.73,1544.02,1540.68,1542.77,1481.8613
2023-10-13 15:15:00,1542.78,1543.9,1537.76,1541.08,3173.0629
2023-10-13 15:30:00,1541.09,1541.58,1539.1,1540.82,1702.0655
2023-10-13 15:45:00,1540.82,1541.28,1537.94,1539.64,1562.3826
2023-10-13 16:00:00,1539.63,1542.33,1539.33,1542.32,1273.4144
2023-10-13 16:15:00,1542.33,1544.2,1541.97,1543.52,1312.6902
2023-10-13 16:30:00,1543.52,1548.56,1542.58,1548.56,2447.4953
2023-10-13 16:45:00,1548.56,1549.04,1545.34,1548.56,1613.4232
2023-10-13 17:00:00,1548.56,1548.73,1544.47,1544.67,1376.0327
2023-10-13 17:15:00,1544.67,1547.58,1543.32,1543.54,996.3764
2023-10-13 17:30:00,1543.55,1546.1,1541.28,1545.21,1553.977
2023-10-13 17:45:00,1545.21,1545.78,1543.98,1544.68,905.1529
2023-10-13 18:00:00,1544.68,1545.67,1544.3,1545.33,924.474
2023-10-13 18:15:00,1545.34,1545.93,1544.07,1544.92,992.7489
2023-10-13 18:30:00,1544.91,1545.78,1542.28,1543.19,1395.1389
2023-10-13 18:45:00,1543.2,1544.55,1542.84,1543.83,1020.8102
2023-10-13 19:00:00,1543.83,1544.89,1541.51,1544.17,1155.6028
2023-10-13 19:15:00,1544.18,1545.63,1543.51,1545.62,700.1733
2023-10-13 19:30:00,1545.63,1546.0,1543.06,1543.24,798.6035
2023-10-13 19:45:00,1543.24,1545.95,1543.19,1545.94,917.9818
2023-10-13 20:00:00,1545.94,1546.98,1545.04,1545.04,768.6135
2023-10-13 20:15:00,1545.04,1545.16,1543.62,1544.83,622.8863
2023-10-13 20:30:00,1544.84,1545.76,1543.73,1545.11,2112.8777
2023-10-13 20:45:00,1545.11,1563.3,1543.86,1559.41,17277.289
2023-10-13 21:00:00,1559.4,1575.36,1557.09,1557.09,21655.4613
2023-10-13 21:15:00,1557.1,1565.5,1554.51,1562.31,5125.4842
2023-10-13 21:30:00,1562.31,1565.34,1561.23,1561.48,2298.3554
2023-10-13 21:45:00,1561.48,1561.96,1558.16,1559.25,882.1085
2023-10-13 22:00:00,1559.24,1562.97,1559.16,1561.12,1565.3959
2023-10-13 22:15:00,1561.12,1562.03,1556.84,1557.07,1704.1326
2023-10-13 22:30:00,1557.06,1557.07,1548.86,1551.19,5079.4188
2023-10-13 22:45:00,1551.2,1552.77,1545.38,1549.48,2830.0638
2023-10-13 23:00:00,1549.47,1551.71,1546.56,1546.88,2385.639
2023-10-13 23:15:00,1546.88,1550.27,1546.68,1549.08,982.2651
2023-10-13 23:30:00,1549.07,1551.34,1548.82,1551.18,603.4962
2023-10-13 23:45:00,1551.18,1552.31,1550.78,1552.16,1253.6578
2023-10-14 00:00:00,1552.16,1553.42,1551.38,1553.31,958.5789
2023-10-14 00:15:00,1553.31,1554.43,1552.28,1554.43,863.7627
2023-10-14 00:30:00,1554.42,1554.43,1552.93,1553.78,639.6745
2023-10-14 00:45:00,1553.79,1553.79,1552.21,1553.13,728.8141
2023-10-14 01:00:00,1553.12,1553.44,1550.84,1551.01,896.3063
2023-10-14 01:15:00,1551.0,1551.87,1549.43,1549.68,738.5069
2023-10-14 01:30:00,1549.68,1552.74,1549.43,1552.63,819.4751
2023-10-14 01:45:00,1552.64,1556.1,1552.23,1555.3,1616.4805
2023-10-14 02:00:00,1555.31,1556.48,1553.15,1553.58,924.9184
2023-10-14 02:15:00,1553.58,1554.93,1553.02,1554.93,1248.9581
2023-10-14 02:30:00,1554.92,1555.98,1552.21,1553.74,1826.8352
2023-10-14 02:45:00,1553.74,1554.89,1553.58,1554.05,1175.5368
2023-10-14 03:00:00,1554.04,1555.47,1554.04,1554.35,905.2593
2023-10-14 03:15:00,1554.35,1554.56,1552.82,1553.37,1009.5555
2023-10-14 03:30:00,1553.37,1554.69,1553.0,1554.33,1437.685
2023-10-14 03:45:00,1554.33,1554.33,1552.58,1553.72,712.0368
2023-10-14 04:00:00,1553.72,1554.66,1553.72,1554.66,408.849
2023-10-14 04:15:00,1554.66,1554.92,1554.28,1554.39,1152.1499
2023-10-14 04:30:00,1554.39,1554.44,1554.13,1554.36,438.5012
2023-10-14 04:45:00,1554.35,1554.36,1552.13,1552.57,660.3202
2023-10-14 05:00:00,1552.58,1553.76,1551.58,1553.75,1203.2631
2023-10-14 05:15:00,1553.76,1553.76,1553.09,1553.16,877.0119
2023-10-14 05:30:00,1553.17,1553.44,1550.86,1551.12,1230.5531
2023-10-14 05:45:00,1551.12,1551.13,1549.49,1550.17,2844.7167
2023-10-14 06:00:00,1550.17,1550.76,1549.26,1549.34,1460.3279
2023-10-14 06:15:00,1549.35,1549.35,1546.12,1546.77,2848.8928
2023-10-14 06:30:00,1546.78,1548.14,1546.22,1546.83,1852.7579
2023-10-14 06:45:00,1546.82,1547.54,1545.93,1546.29,1157.9582
2023-10-14 07:00:00,1546.29,1546.54,1545.12,1545.66,1414.2124
2023-10-14 07:15:00,1545.65,1547.41,1545.43,1547.19,2933.2294
2023-10-14 07:30:00,1547.2,1547.7,1546.95,1547.51,4196.1803
2023-10-14 07:45:00,1547.51,1548.09,1546.94,1547.78,4456.7421
2023-10-14 08:00:00,1547.78,1548.48,1546.13,1547.02,1091.6871
2023-10-14 08:15:00,1547.03,1547.57,1546.74,1547.01,690.6468
2023-10-14 08:30:00,1547.01,1548.35,1546.36,1546.53,1090.2673
2023-10-14 08:45:00,1546.53,1547.52,1545.62,1547.52,1060.609
2023-10-14 09:00:00,1547.51,1549.25,1547.39,1549.15,1427.5702
2023-10-14 09:15:00,1549.14,1549.51,1547.48,1547.69,931.8108
2023-10-14 09:30:00,1547.69,1548.08,1547.28,1547.39,563.5984
2023-10-14 09:45:00,1547.38,1547.79,1547.23,1547.78,351.621
2023-10-14 10:00:00,1547.79,1549.28,1547.75,1549.27,498.7889
2023-10-14 10:15:00,1549.27,1549.28,1547.81,1548.08,643.3848
2023-10-14 10:30:00,1548.09,1549.18,1548.08,1548.68,699.2155
2023-10-14 10:45:00,1548.69,1548.83,1547.67,1548.44,571.1598
2023-10-14 11:00:00,1548.43,1548.58,1547.48,1547.48,597.8003
2023-10-14 11:15:00,1547.49,1547.7,1547.0,1547.39,587.6524
2023-10-14 11:30:00,1547.39,1547.69,1546.46,1546.56,505.3607
2023-10-14 11:45:00,1546.57,1547.3,1544.55,1547.12,1487.9559
2023-10-14 12:00:00,1547.12,1547.74,1546.48,1546.55,605.487
2023-10-14 12:15:00,1546.56,1546.59,1546.19,1546.53,698.0434
2023-10-14 12:30:00,1546.53,1547.68,1546.52,1547.49,1049.2157
2023-10-14 12:45:00,1547.48,1550.33,1547.48,1550.29,1748.2575
2023-10-14 13:00:00,1550.29,1550.93,1549.49,1549.81,1325.9655
2023-10-14 13:15:00,1549.82,1551.88,1549.54,1550.11,1122.3135
2023-10-14 13:30:00,1550.11,1552.07,1549.98,1552.06,924.4806
2023-10-14 13:45:00,1552.07,1552.58,1550.51,1551.7,1167.2241
2023-10-14 14:00:00,1551.7,1551.89,1551.26,1551.69,567.611
2023-10-14 14:15:00,1551.69,1552.58,1550.29,1550.53,957.5412
2023-10-14 14:30:00,1550.52,1550.53,1549.07,1549.61,689.8774
2023-10-14 14:45:00,1549.62,1550.0,1549.01,1549.4,570.9437
2023-10-14 15:00:00,1549.4,1551.0,1549.39,1550.99,715.4361
2023-10-14 15:15:00,1550.99,1552.33,1550.99,1551.98,848.3078
2023-10-14 15:30:00,1551.98,1553.58,1551.4,1553.58,675.1156
2023-10-14 15:45:00,1553.57,1557.94,1552.43,1556.23,2501.8043
2023-10-14 16:00:00,1556.22,1558.62,1555.4,1557.04,2978.4911
2023-10-14 16:15:00,1557.03,1558.06,1553.74,1553.92,1243.3219
2023-10-14 16:30:00,1553.92,1554.35,1552.73,1553.81,767.9557
2023-10-14 16:45:00,1553.81,1556.21,1553.81,1555.88,744.5661
2023-10-14 17:00:00,1555.88,1556.1,1553.72,1554.28,834.6658
2023-10-14 17:15:00,1554.28,1557.0,1554.28,1555.14,751.3591
2023-10-14 17:30:00,1555.14,1555.7,1554.23,1555.53,490.8685
2023-10-14 17:45:00,1555.52,1555.53,1554.2,1554.23,356.273
2023-10-14 18:00:00,1554.24,1554.46,1553.63,1553.8,452.6505
2023-10-14 18:15:00,1553.8,1554.0,1553.69,1553.93,542.6038
2023-10-14 18:30:00,1553.93,1555.29,1553.84,1554.06,847.3586
2023-10-14 18:45:00,1554.06,1554.91,1553.68,1554.57,625.5962
2023-10-14 19:00:00,1554.56,1554.57,1553.68,1553.69,625.0722
2023-10-14 19:15:00,1553.69,1556.13,1553.63,1555.33,1602.525
2023-10-14 19:30:00,1555.32,1555.37,1554.62,1554.92,744.0089
2023-10-14 19:45:00,1554.92,1555.45,1554.6,1555.33,430.6157
2023-10-14 20:00:00,1555.33,1555.43,1554.54,1554.83,574.4881
2023-10-14 20:15:00,1554.83,1554.83,1553.41,1553.41,664.9505
2023-10-14 20:30:00,1553.41,1554.93,1553.41,1554.93,339.54
2023-10-14 20:45:00,1554.92,1555.46,1554.67,1555.46,482.7276
2023-10-14 21:00:00,1555.45,1561.72,1555.45,1558.1,3209.1866
2023-10-14 21:15:00,1558.1,1558.3,1553.68,1554.19,861.5572
2023-10-14 21:30:00,1554.19,1556.58,1553.65,1556.49,1039.6364
2023-10-14 21:45:00,1556.5,1556.5,1555.13,1555.13,311.3499
2023-10-14 22:00:00,1555.13,1556.36,1555.13,1555.84,707.6929
2023-10-14 22:15:00,1555.84,1556.12,1554.29,1554.47,473.088
2023-10-14 22:30:00,1554.47,1555.59,1554.38,1554.85,385.6443
2023-10-14 22:45:00,1554.85,1556.78,1554.84,1556.38,493.7708
2023-10-14 23:00:00,1556.37,1557.76,1556.37,1556.37,741.6188
2023-10-14 23:15:00,1556.37,1557.14,1555.85,1556.61,560.01
2023-10-14 23:30:00,1556.61,1556.7,1555.23,1555.23,547.283
2023-10-14 23:45:00,1555.24,1555.33,1554.93,1554.94,279.3957
2023-10-15 00:00:00,1554.94,1556.03,1554.76,1555.39,599.2212
2023-10-15 00:15:00,1555.39,1555.69,1553.0,1553.04,659.6332
2023-10-15 00:30:00,1553.05,1553.05,1549.6,1551.18,2878.3019
2023-10-15 00:45:00,1551.18,1552.39,1550.62,1552.39,657.5496
2023-10-15 01:00:00,1552.38,1552.56,1551.39,1552.46,537.6998
2023-10-15 01:15:00,1552.45,1553.2,1552.28,1553.2,311.3924
2023-10-15 01:30:00,1553.2,1557.84,1550.44,1556.3,5107.2708
2023-10-15 01:45:00,1556.3,1556.9,1555.21,1555.67,1094.566
2023-10-15 02:00:00,1555.66,1557.14,1554.58,1555.02,823.6771
2023-10-15 02:15:00,1555.02,1555.04,1553.88,1554.3,628.0692
2023-10-15 02:30:00,1554.3,1556.04,1554.3,1555.83,781.9522
2023-10-15 02:45:00,1555.82,1555.86,1555.11,1555.51,351.3943
2023-10-15 03:00:00,1555.5,1555.71,1554.8,1555.23,515.7253
2023-10-15 03:15:00,1555.23,1555.84,1555.22,1555.5,564.4245
2023-10-15 03:30:00,1555.5,1556.03,1554.99,1555.16,465.9673
2023-10-15 03:45:00,1555.16,1555.61,1554.21,1554.44,735.3096
2023-10-15 04:00:00,1554.44,1554.8,1553.28,1553.28,551.8502
2023-10-15 04:15:00,1553.29,1554.26,1552.7,1553.78,801.6868
2023-10-15 04:30:00,1553.78,1554.79,1553.74,1553.76,488.728
2023-10-15 04:45:00,1553.75,1554.74,1553.75,1554.73,285.8254
2023-10-15 05:00:00,1554.74,1554.98,1553.18,1553.4,539.5439
2023-10-15 05:15:00,1553.4,1554.2,1553.39,1554.14,321.0214
2023-10-15 05:30:00,1554.15,1554.15,1553.58,1553.91,306.2518
2023-10-15 05:45:00,1553.91,1553.94,1553.5,1553.64,438.112
2023-10-15 06:00:00,1553.65,1553.65,1553.0,1553.0,630.3753
2023-10-15 06:15:00,1553.01,1553.01,1552.99,1552.99,747.9365
2023-10-15 06:30:00,1553.0,1553.3,1552.46,1553.2,668.1322
2023-10-15 06:45:00,1553.2,1553.83,1553.17,1553.81,419.1946
2023-10-15 07:00:00,1553.81,1553.81,1553.51,1553.52,436.8408
2023-10-15 07:15:00,1553.52,1553.72,1552.93,1553.71,353.7355
2023-10-15 07:30:00,1553.72,1554.27,1553.6,1553.6,428.1002
2023-10-15 07:45:00,1553.6,1554.96,1553.6,1554.95,478.7012
2023-10-15 08:00:00,1554.95,1556.48,1554.66,1554.66,724.7465
2023-10-15 08:15:00,1554.66,1555.7,1554.61,1555.7,471.6872
2023-10-15 08:30:00,1555.69,1557.43,1555.69,1557.21,645.8727
2023-10-15 08:45:00,1557.2,1558.19,1556.38,1557.71,859.9286
2023-10-15 09:00:00,1557.72,1560.17,1557.62,1559.09,1419.9797
2023-10-15 09:15:00,1559.08,1559.65,1557.42,1557.49,646.0836
2023-10-15 09:30:00,1557.49,1557.8,1556.75,1556.98,686.281
2023-10-15 09:45:00,1556.98,1557.75,1556.83,1557.36,399.7285
2023-10-15 10:00:00,1557.37,1557.42,1556.85,1557.3,496.5876
2023-10-15 10:15:00,1557.3,1557.74,1556.83,1557.74,569.4762
2023-10-15 10:30:00,1557.73,1558.34,1557.45,1558.33,508.6551
2023-10-15 10:45:00,1558.33,1559.02,1557.5,1557.5,506.0215
2023-10-15 11:00:00,1557.5,1557.51,1555.0,1555.53,817.2029
2023-10-15 11:15:00,1555.52,1556.26,1553.95,1556.19,744.7052
2023-10-15 11:30:00,1556.18,1556.56,1556.09,1556.18,313.5551
2023-10-15 11:45:00,1556.17,1556.32,1555.43,1555.55,395.1607
2023-10-15 12:00:00,1555.55,1555.56,1554.5,1554.54,652.2018
2023-10-15 12:15:00,1554.53,1555.47,1553.16,1555.23,1308.0641
2023-10-15 12:30:00,1555.24,1555.24,1553.61,1553.97,706.7427
2023-10-15 12:45:00,1553.97,1554.33,1552.49,1553.29,1981.2489
2023-10-15 13:00:00,1553.29,1553.65,1547.44,1553.54,11465.5108
2023-10-15 13:15:00,1553.55,1560.45,1553.54,1558.49,5371.534
2023-10-15 13:30:00,1558.5,1560.04,1555.24,1555.24,1712.5924
2023-10-15 13:45:00,1555.25,1555.25,1550.42,1552.23,3033.4121
2023-10-15 14:00:00,1552.23,1554.69,1551.43,1554.34,840.0393
2023-10-15 14:15:00,1554.34,1556.51,1553.26,1555.33,802.2723
2023-10-15 14:30:00,1555.33,1556.04,1553.88,1553.91,617.6738
2023-10-15 14:45:00,1553.91,1553.99,1552.71,1552.72,448.7703
2023-10-15 15:00:00,1552.71,1553.43,1551.3,1552.86,1212.7421
2023-10-15 15:15:00,1552.85,1553.85,1552.85,1553.05,820.2993
2023-10-15 15:30:00,1553.04,1554.77,1553.04,1554.76,768.7881
2023-10-15 15:45:00,1554.76,1554.93,1553.39,1553.89,971.988
2023-10-15 16:00:00,1553.88,1554.65,1552.44,1552.92,874.6992
2023-10-15 16:15:00,1552.93,1553.77,1550.35,1553.77,1164.0685
2023-10-15 16:30:00,1553.76,1555.99,1553.5,1555.98,834.746
2023-10-15 16:45:00,1555.98,1556.0,1555.41,1555.72,660.0432
2023-10-15 17:00:00,1555.73,1556.56,1555.04,1555.41,834.8125
2023-10-15 17:15:00,1555.41,1557.54,1555.17,1556.73,1603.0641
2023-10-15 17:30:00,1556.74,1557.86,1555.49,1556.38,891.7418
2023-10-15 17:45:00,1556.38,1557.77,1556.02,1557.76,496.8168
2023-10-15 18:00:00,1557.77,1559.28,1557.38,1557.53,1184.9618
2023-10-15 18:15:00,1557.53,1559.79,1556.93,1559.53,954.9414
2023-10-15 18:30:00,1559.53,1564.64,1559.24,1563.26,4201.9165
2023-10-15 18:45:00,1563.27,1565.38,1562.83,1564.98,3001.4755
2023-10-15 19:00:00,1564.98,1565.34,1561.92,1562.38,1498.2326
2023-10-15 19:15:00,1562.38,1562.69,1559.46,1560.19,1369.5984
2023-10-15 19:30:00,1560.18,1560.58,1558.5,1558.5,596.1204
2023-10-15 19:45:00,1558.51,1560.42,1558.42,1560.41,768.7643
2023-10-15 20:00:00,1560.42,1560.47,1559.33,1559.85,713.2766
2023-10-15 20:15:00,1559.84,1561.28,1559.08,1561.27,571.1682
2023-10-15 20:30:00,1561.27,1567.62,1561.27,1564.11,5871.4309
2023-10-15 20:45:00,1564.11,1565.19,1562.02,1564.31,2800.8494
2023-10-15 21:00:00,1564.32,1565.25,1557.05,1557.38,2877.0016
2023-10-15 21:15:00,1557.37,1562.51,1557.0,1560.01,1237.1477
2023-10-15 21:30:00,1560.01,1561.78,1557.1,1558.98,1096.2199
2023-10-15 21:45:00,1558.99,1560.46,1558.98,1560.34,431.229
2023-10-15 22:00:00,1560.34,1566.33,1560.33,1564.64,3171.2173
2023-10-15 22:15:00,1564.64,1565.37,1562.89,1563.7,1058.1685
2023-10-15 22:30:00,1563.71,1564.15,1560.19,1560.19,781.7744
2023-10-15 22:45:00,1560.2,1560.25,1552.74,1555.18,7304.3465
2023-10-15 23:00:00,1555.18,1555.19,1553.18,1554.78,1353.1296
2023-10-15 23:15:00,1554.77,1555.65,1553.21,1555.23,1078.7152
2023-10-15 23:30:00,1555.23,1556.45,1554.38,1555.83,683.7594
2023-10-15 23:45:00,1555.83,1557.78,1555.82,1557.77,818.0943
2023-10-16 00:00:00,1557.78,1559.67,1557.02,1558.28,1903.8944
2023-10-16 00:15:00,1558.28,1558.68,1556.38,1557.24,961.1785
2023-10-16 00:30:00,1557.24,1558.2,1555.06,1555.16,812.4377
2023-10-16 00:45:00,1555.16,1557.5,1555.15,1556.57,834.0406
2023-10-16 01:00:00,1556.58,1558.54,1556.57,1558.24,837.7912
2023-10-16 01:15:00,1558.24,1564.0,1558.24,1563.28,2145.1999
2023-10-16 01:30:00,1563.28,1565.34,1562.13,1563.27,2190.6696
2023-10-16 01:45:00,1563.28,1565.34,1562.68,1562.98,1639.1658
2023-10-16 02:00:00,1562.98,1564.28,1561.48,1563.99,930.4796
2023-10-16 02:15:00,1563.98,1567.0,1563.98,1565.77,1288.5662
2023-10-16 02:30:00,1565.77,1566.62,1562.5,1562.51,1132.5176
2023-10-16 02:45:00,1562.51,1563.2,1562.0,1562.2,1056.3523
2023-10-16 03:00:00,1562.2,1562.63,1561.22,1561.35,684.5969
2023-10-16 03:15:00,1561.35,1563.0,1561.04,1562.82,775.1651
2023-10-16 03:30:00,1562.83,1563.03,1562.32,1562.84,455.0658
2023-10-16 03:45:00,1562.84,1563.07,1562.34,1563.0,935.9584
2023-10-16 04:00:00,1563.0,1563.48,1562.01,1562.18,580.282
2023-10-16 04:15:00,1562.17,1562.18,1561.0,1561.68,683.4051
2023-10-16 04:30:00,1561.67,1562.18,1560.65,1561.25,978.3786
2023-10-16 04:45:00,1561.25,1563.55,1561.24,1562.24,783.7161
2023-10-16 05:00:00,1562.23,1564.54,1562.23,1564.53,1361.7667
2023-10-16 05:15:00,1564.54,1585.51,1564.53,1584.28,28438.1687
2023-10-16 05:30:00,1584.27,1588.97,1580.27,1584.56,9460.787
2023-10-16 05:45:00,1584.57,1587.28,1582.48,1585.27,5066.8912
2023-10-16 06:00:00,1585.27,1587.68,1583.39,1585.52,4373.0969
2023-10-16 06:15:00,1585.52,1585.53,1577.72,1578.58,8876.614
2023-10-16 06:30:00,1578.58,1582.26,1578.58,1579.64,2277.3591
2023-10-16 06:45:00,1579.63,1579.64,1576.88,1578.03,3616.5832
2023-10-16 07:00:00,1578.03,1579.61,1577.48,1578.01,1967.4926
2023-10-16 07:15:00,1578.02,1580.17,1577.68,1580.12,1481.8216
